time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet en Òrrius,venta,775000,1,5,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet en Òrrius,venta,820000,0,8,424,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Piso en Vilassar de Dalt,venta,185000,0,3,70,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Masía en Vilassar de Dalt,venta,1295000,1,4,600,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Piso en calle Doctor Martí Soler, s/n, Vilassar de Dalt",venta,212900,1,2,75,None,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,1000000,1,6,433,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,700000,1,6,253,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,990000,1,6,400,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Chalet pareado en sorli emocions, s/n, Vilassar de Dalt",venta,577000,1,5,309,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Casa o chalet independiente en Angel Guimera, s/n, Vilassar de Dalt",venta,750000,1,5,200,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Òrrius,venta,820000,1,5,610,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,969000,1,8,800,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet en Òrrius,venta,820000,1,6,394,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Òrrius,venta,565000,1,4,243,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,850000,1,4,339,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,570000,0,5,309,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet adosado en Vilassar de Dalt,venta,475000,1,4,270,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,645000,1,5,231,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Piso en camino de Mataró, Vilassar de Dalt",venta,260000,1,4,80,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Dúplex en Vilassar de Dalt,venta,268000,0,2,75,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Chalet pareado en calle Rafel Riera i Prats, 39, Vilassar de Dalt",venta,448000,0,4,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Dúplex en calle Sant Josep Oriol, 38, Vilassar de Dalt",venta,268000,0,2,78,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Piso en Vilassar de Dalt,venta,328000,1,2,83,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,"Piso en plaza Marti i Pol, 4, Vilassar de Dalt",venta,199000,1,2,78,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,460000,1,4,208,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Casa o chalet independiente en Vilassar de Dalt,venta,1295000,0,7,800,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet adosado en Vilassar de Dalt,venta,259999,0,3,120,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Dalt-Òrrius,,None,Chalet en Vilassar de Dalt,venta,139900,0,2,62,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle de Sant Roc, 18, Vilassar de Mar",venta,745000,0,4,203,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en calle de la Xinesca, Vilassar de Mar",venta,620000,1,5,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,560000,1,4,148,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,795000,1,5,313,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle de Maria Vidal, Vilassar de Mar",venta,590000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1200000,1,8,500,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,695000,1,3,224,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Ático en Vilassar de Mar,venta,360000,0,3,101,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,590000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Ático en Vilassar de Mar,venta,350000,0,4,120,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,290000,0,4,89,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,395000,0,3,98,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,450000,1,4,120,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,395000,1,3,98,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en camino Ral, Vilassar de Mar",venta,335000,0,2,82,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,595000,0,3,152,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,850000,1,3,475,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle Magí, 10, Vilassar de Mar",venta,880000,1,6,406,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Maria Vidal, Vilassar de Mar",venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Sant Joan, Vilassar de Mar",venta,850000,1,3,380,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en calle de la Xinesca, Vilassar de Mar",venta,695000,1,5,269,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Jeroni Anyé, Vilassar de Mar",venta,825000,1,3,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en Maria Vidal, Vilassar de Mar",venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en Sant Genis, Vilassar de Mar",venta,880000,0,9,406,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,850000,1,3,289,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Santa Eulàlia, Vilassar de Mar",venta,360000,1,4,118,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,795000,1,6,313,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle del Rosari, Vilassar de Mar",venta,750000,0,3,186,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Santa Eulàlia, Vilassar de Mar",venta,360000,1,4,118,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,795000,1,6,313,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en de Maria Vidal, Vilassar de Mar",venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,1000000,0,5,260,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en calle de Santiago Rusiñol, 46-62, Vilassar de Mar",venta,895000,1,4,280,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,385000,0,3,100,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,540000,1,4,168,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,795000,0,5,313,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1690000,1,8,484,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,850000,1,3,289,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Carrer de Santa Eulàlia 100, 110, Vilassar de Mar",venta,705000,1,5,290,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Carrer de Santa Eulàlia 100, 110, Vilassar de Mar",venta,665000,1,4,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,395000,0,3,98,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Carrer de Santa Eulàlia 100, 110, Vilassar de Mar",venta,700000,1,5,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,795000,1,5,313,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,1400000,1,5,400,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle Santa Eulàlia, 114, Vilassar de Mar",venta,820000,1,3,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en via Octaviana, Vilassar de Mar",venta,445000,1,3,119,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en avenida de l'Arquitecte Eduard Ferrés, Vilassar de Mar",venta,598000,0,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en calle de Santiago Rusiñol, Vilassar de Mar",venta,895000,1,4,272,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Sant Llorenç, Vilassar de Mar",venta,310000,0,4,96,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en avenida de Carles III, 41, Vilassar de Mar",venta,385000,0,3,120,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,365000,1,4,103,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Santa Maria, Vilassar de Mar",venta,399900,0,4,137,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa o chalet independiente en calle de Sant Josep, Vilassar de Mar",venta,850000,1,5,475,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,550000,1,4,168,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,395000,0,2,84,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,350000,0,4,89,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,850000,1,4,350,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,450000,0,4,123,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,365000,0,3,98,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,355670,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,825000,0,4,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1560000,0,5,357,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1580000,1,9,1426,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,850000,1,4,350,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1250000,0,6,337,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,595000,0,3,137,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en calle Xinesca, Vilassar de Mar",venta,619999,1,5,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,365000,1,3,98,4,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,390000,1,4,103,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,325000,0,3,78,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,450000,1,4,110,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,825000,1,4,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,640000,1,4,278,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,655000,1,5,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,448990,1,4,146,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en Sant Mateu, 11, Vilassar de Mar",venta,299000,0,5,178,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Narcís Monturiol, Vilassar de Mar",venta,439000,1,4,114,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Santa Coloma, Vilassar de Mar",venta,275000,0,4,123,0,None,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en ronda Vilassar, Vilassar de Mar",venta,322000,1,3,84,2,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,690000,1,7,350,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,359000,0,3,90,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,260000,1,3,84,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,395000,0,3,98,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1690000,1,6,494,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Dúplex en narcis monturiol, 1, Vilassar de Mar",venta,540000,1,4,168,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet en avenida de l'Arquitecte Eduard Ferrés, Vilassar de Mar",venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en Santa Eulalia, Vilassar de Mar",venta,825000,1,4,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,320000,1,3,98,7,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,395000,1,3,89,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,590000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,850000,1,3,350,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Ático en Vilassar de Mar,venta,850000,1,4,285,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa rústica en Vilassar de Mar,venta,698000,0,4,290,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet adosado en Vilassar de Mar,venta,620000,1,5,269,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet pareado en Vilassar de Mar,venta,590000,1,4,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,395000,1,4,135,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1690000,1,6,484,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,260000,1,3,84,None,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,895000,1,4,272,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,1000000,1,6,290,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en camino ral, s/n, Vilassar de Mar",venta,595000,1,3,152,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Maria Vidal, 55, Vilassar de Mar",venta,550000,1,4,144,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en calle Sant Genis, Vilassar de Mar",venta,880000,0,9,406,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Ático en Maria vidal, Vilassar de Mar",venta,850000,1,4,285,8,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en via octaviana, Vilassar de Mar",venta,825000,1,3,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Maria Vidal, Vilassar de Mar",venta,299000,1,3,111,1,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Santa Elvira, Vilassar de Mar",venta,560000,1,4,148,9,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en Santa Eugènia, Vilassar de Mar",venta,385000,0,3,100,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Ático en ronda vicor, Vilassar de Mar",venta,850000,1,4,285,6,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Ático en Urbanización Vicor, Vilassar de Mar",venta,850000,1,4,285,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,490000,0,3,145,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,895000,1,3,272,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,650000,1,5,200,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en santa eugenia, Vilassar de Mar",venta,385000,0,3,100,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en Maria Vidal, Vilassar de Mar",venta,636000,1,4,181,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Dúplex en calle Sant Josep, 54, Vilassar de Mar",venta,540000,0,2,111,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Dúplex en calle Sant Josep, 54, Vilassar de Mar",venta,435000,0,3,88,None,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,580000,0,4,146,5,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,550000,0,4,144,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Maria Vidal, Vilassar de Mar",venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,299000,0,5,172,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Ático en calle Narcís Monturiol, Vilassar de Mar",venta,540000,1,4,168,4,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,550000,0,3,144,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,795000,1,4,295,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Maria Vidal, Vilassar de Mar",venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Manuel Roca, s/n, Vilassar de Mar",venta,390000,1,3,88,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en Carrer de Santa Eulàlia 100, 110, Vilassar de Mar",venta,825000,1,5,290,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Manuel Roca, s/n, Vilassar de Mar",venta,500000,1,3,96,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Manuel Roca, s/n, Vilassar de Mar",venta,425000,1,3,90,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Manuel Roca, s/n, Vilassar de Mar",venta,415000,1,2,79,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,395000,1,3,98,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Dúplex en Vilassar de Mar,venta,490000,1,2,145,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en Santa Coloma, Vilassar de Mar",venta,250000,0,2,81,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet pareado en santa eulalia, s/n, Vilassar de Mar",venta,825000,1,4,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,395000,1,3,98,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en de l'Arquitecte Eduard Ferrés, Vilassar de Mar",venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Casa de pueblo en Sant Ignasi, Vilassar de Mar",venta,595000,0,3,140,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Chalet adosado en avenida de l'Arquitecte Eduard Ferrés, Vilassar de Mar",venta,598000,1,5,268,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Casa o chalet independiente en Vilassar de Mar,venta,825000,1,4,258,None,None,None,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle de Maria Vidal, Vilassar de Mar",venta,379000,0,3,92,4,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,"Piso en calle Manuel Roca i Guàrdia, Vilassar de Mar",venta,240000,1,3,88,3,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,365000,1,2,84,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,None,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Piso en Vilassar de Mar,venta,345000,1,3,108,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Vilassar de Mar,None,None,Chalet en Vilassar de Mar,venta,1250000,0,5,337,None,None,None,None
